MESSAGE,WHO,WHAT,WHEN,WHERE,WHY,HOW,HOW MUCH
"['Hi @shivambansal2222 , I have an overall look over the PR.\\r\\nPlease answer the following questions,\\r\\n1) We are changing the way task keys are generated. [Key Definition](https://github.com/Netflix/conductor/blob/master/core/src/main/java/com/netflix/conductor/dao/ExecutionDAO.java#L62) says we should use only ref name and retryCount. So if we are changing the way keys are getting generate then we should update the method documentation in the interface. Another thing is, currently we have CassandraExecutionDAO and MySQLExecutionDAO. We might need to change there. Also in the future, if we are going to have another implementation we might need to change there. I was thinking to change in case of do while but later dropped the idea considering future maintenance.\\r\\n2) Instead of changing all task mappers, we can change the way tasks are getting scheduled. Please explore how we are doing this in case of [do-while](https://github.com/Netflix/conductor/pull/1169#discussion_r327177275) The changes will be very minimal because we already have changed the way task keys are getting populated. In [GoToTaskMapper](https://github.com/Netflix/conductor/pull/1373/files#diff-02cefa0c6fb9c2346a4e8459eb37329cR101) update the iteration of the gototask and when it gets completed in [DeciderService](https://github.com/Netflix/conductor/blob/master/core/src/main/java/com/netflix/conductor/core/execution/DeciderService.java#L192) automatically it will update the iterationCount of all subsequent tasks.\\r\\n3) How are we handling the case of gotoTask will be subworkflow?\\r\\n']",0.002826909255521667,0.9962487784764197,0,3.801305137382089e-05,0,0.0008511331318242497,0
"['Hi @shivambansal2222,\\r\\nI would like to understand if in the workflow execution we will find all the execution of a same task (in your example LeReview), or only the last one?\\r\\nIf all of them are stored, will they have the same taskReferenceName (and different retryCount) ?\\r\\nIf yes, how can you distinguish between a fail of the task and an execution demanded by a GOTO task?\\r\\nIf no, how can you select the last execution via taskReferenceName as variable inside the workflow?']",0.0018325332129038314,0.9736017537558463,0.0006417026009487189,0,0,0.023684380470235786,0
[],0,0,0,0,0,0,0
"['Hi @manan164, Is there a roadmap as to which release will this PR be merged to?']",0,0.0009518517120108255,0.0004219541074333195,0.00038703400522356005,0,0,0
"['Hi @shivambansal2222, we would also like to use GOTO functionality. Is this work still relevant?']",0.02012024614456768,0.9749309802277358,0,0.0009566490047336785,0,0.002502867260750689,0
"[""I've optimized the test case. Do you have time to review it? @apanicker-nflx""]",0.9692286790908472,0,0.019016012339947434,0.0007201626994669555,0,0.010118225260678685,0
['Does this *require* an ownerEmail now on a task?'],0.00470273699687258,0.9951013678266117,0,0,5.607440995716931e-05,0,0
[],0,0,0,0,0,0,0
['@manan164 Is the work for this PR still active?'],0.9982753780724708,6.684052497926815e-05,0,0.0015842513779189052,0,0,0
"['@mudit3774 this is important for us. @kishorebanala , when this is supposed to go, live?']",0.20023698277810176,0,0.5467394311104125,0.2512971941085747,0,0,0
[],0,0,0,0,0,0,0
"['Hey @DemisB, are you still planning to work on this feature?']",0.8883856586406774,0.031816466778401865,0.07693041246216954,0,0,0.0012329075960309734,0
['@apanicker-nflx and @mstier-nflx I was wondering if we could get this merged soon?'],0.870144655904871,0.0687025130750519,0.04579709123645137,0,0,0.012510083248113488,0
['So how to create a new http task with new configuration? Can you give me an example? Since with previous configuration my http tasks are always in running state'],0,0.0002147753413722802,0,0,0,0.999741197265207,0
"['@oanaema Please provide a description as to why do you think these fields need to be part of the copy method in the Task object? Currently, the main purpose of the `copy` method is to help copy over required fields during retry operation during which the startTime, scheduledTime, endTime should not be copied over.']",0.0005862585817097794,0.3845275427354424,0,0,0.6145975104360659,0,0
"[""Hello @apanicker-nflx\xa0 ,\\r\\n\\r\\nThis PR was created to fix the issue we have on the Task level with some of the fields that are missing from copy method. We should be able to get scheduledTime, startTime and endTime parameters from WorkflowTasks in a workflow. Instead of getting such dates, we are always getting 0 as a value, because in the copy method multiple fields are reset.\\r\\n\\r\\nIs the copy method only used during the retry operation? I've seen that on a usual task execution on **populateWorkflowAndTaskData** from **DeciderService** the _copy task method_ is triggered by _the copy workflow method_ and the startTime, scheduledTime, endTime are reset.\\r\\n\\r\\nCan you please advice what we should do in this case, since startTime, scheduledTime, endTime are not available after task execution?\\r\\n""]",0.09685681742709,0.8824032128620549,0,0,0.012891681765280988,0.005719928349386026,0
"['Hello,\\r\\nThis PR was created to fix the issue we have on the Task level with some of the fields that are missing from copy method.\xa0 We should be able to get scheduledTime, startTime and endTime parameters from WorkflowTasks in a workflow. Instead of getting such dates, we are always getting 0 as a value, because in the copy method multiple fields are reset.\\r\\nFor instance I saw that seq and startTime fields need to be reset because they are taken into account in some business logic.\\r\\nCan you please advice what we should do in this case, since we cannot touch startTime because we are breaking other logic?']",0.00024402228618945472,8.123472015976984e-07,0,0,0,9.811171162011818e-07,0
"['Thanks for the context. This is a valid bug and is indeed an edge-case. Looking at the linked code, I feel that it would be easier to move```executionDAOFacade.updateWorkflow(workflow);```\xa0 after line 721. This would prevent having to add a dependency to IndexDAO in the WorkflowExecutor. Would need to ensure that the workflow object is updated with the updated tasks (new status). Also, we are looking into indexing task documents during updateTask to enable task level searching for in progress workflows. Once this is implemented, it would solve for this issue as well. Thoughts?']",0.00021314880950793838,0.9997272578209124,1.713867418306021e-05,0,0,1.76855258767198e-05,0
"[""To me it looks like either of your solutions is better than doing a one-off index of the task when needed as I did but I admit that I don't know the reasoning behind not putting the indexDAO.indexTask() call in updateTask() in the first place. Can you explain? I'm sure there is a reason and I don't want to start changing code that is integral to the functioning of Conductor unless I understand all the implications.\\r\\n\\r\\nThe problem with not calling indexDAO.indexTask() during the updateTask() method from my perspective is the /tasks/search endpoint. If you use that endpoint and your freeText is, for example, status:CANCELED then you get inaccurate results because that endpoint does not find the CANCELED tasks as ElasticSearch is used to do the initial query. I think the same issue surfaces for other statuses but I haven't yet looked into it further.""]",0.005855493491510451,0.004930489528575234,0,0,0.4334810923394808,0.5555083158430558,0
"[""I think the reason that updateWorkflow() is called before the updating of the tasks (during terminateWorkflow()) is because we don't want to have a task update exception thwart the updating of the workflow. Please correct me if you disagree. I therefore like your second solution of adding a call to indexDAO.indexTask() in the updateTask() method. That will create a ton more volume for ElasticSearch but I would rather have both ElasticSearch and the database in sync with more volume than worry about volume.\\r\\n\\r\\nThe question is: are there situations where adding something to ElasticSearch (where it currently is not added) would cause a problem for another use case? I don't know the answer to that...""]",1.4485375553740193e-05,9.54148904788561e-06,0,0,0.9999607083559369,0,0
"['> Are there situations where adding something to ElasticSearch (where it currently is not added) would cause a problem for another use case?\\r\\n\\r\\nYour observation is correct that this will create a large volume of requests to ES and in case of synchronous indexing, this can introduce a latency cost. However, I agree that it is better to have both Elasticsearch and primary datastore in sync in such situations. \\r\\n\\r\\n>\xa0 I therefore like your second solution of adding a call to indexDAO.indexTask() in the updateTask() method.\\r\\n\\r\\nThis change can be added such that it is performed only in cases where async indexing is not being used. Otherwise with the current in-memory queue async indexing model, there is a high possibility of indexing requests being dropped.MESSAGE 213 > This change can be added such that it is performed only in cases where async indexing is not being used. Otherwise with the current in-memory queue async indexing model, there is a high possibility of indexing requests being dropped. So, if I add this code to ExecutionDAOFacade.updateTask(Task task): if(!config.enableAsyncIndexing()) {indexDAO.indexTask(task);}`then I would need to bracket every existing call to indexDAO.indexTask() with this:if(config.enableAsyncIndexing()) {indexDAO.indexTask(task);}`Is that acceptable to you? It could get messy I am thinking.']",0.01120758273333829,0.13828679855518294,0,0,0.00532309701144925,0.8436506600195351,0
"['> This change can be added such that it is performed only in cases where async indexing is not being used. Otherwise with the current in-memory queue async indexing model, there is a high possibility of indexing requests being dropped. So, if I add this code to ExecutionDAOFacade.updateTask(Task task):` if(!config.enableAsyncIndexing()) {indexDAO.indexTask(task);}`then I would need to bracket every existing call to indexDAO.indexTask() with this:`if(config.enableAsyncIndexing()) {indexDAO.indexTask(task);}`Is that acceptable to you? It could get messy I am thinking.']",0.00032949117084344774,0.06786426986015155,0,0,0.018402569083692755,0.9133777664990157,0
"[""@rickfish, @apanicker-nflx - Is this issue fixed? I don't see relevant code changes in the new pull request is #1526.""]",0.8920683355281339,0.10538067593066885,0,0.001561999262056147,0.0004296386720855318,0,0
['@mactaggart @jvemugunta @gorzell Can you help review this please?'],0.9995365489766181,0.00044084042326873204,0,0,0,1.0826377937812591e-05,0
"[""A quick question as a new user to the current state of things with the /ack endpoint.\\r\\nI'm seeing the following odd behaviors right now:\\r\\n- /ack endpoint always returns false\\r\\n- /poll endpoint returns the same task more than once when called concurrently from different worker threads (from C# client for example)\\r\\n- Python client calls ack and only proceeds if ack returns true, so it never perform any actions\\r\\n- C# client runs the ack endpoint but always proceeds regardless of the ack result.\\r\\n\\r\\nSo in other words - right now the C# client ends up processing the task more than once and the python client ends up not processing anything at all.\\r\\n\\r\\nSince the /ack endpoint is deprecated, shouldn't the /poll endpoint always only return the task exactly once?\\r\\nAnd shouldn't /ack always return true for backwards compatibility with clients like the python client that will only proceed if it returns true?\\r\\n""]",0.0017645633728889788,0.9976524448277214,0,0.00018538515095062544,0,0.0002131281350761422,0
['when will this feature be released?ðŸ˜„'],0,0,2.4453064805031405e-05,0,0,0,0
['@shashi1996 Are you actively working on this PR?’'],2.17871328209304e-05,1.9743938995898418e-05,0,3.730455950668255e-05,0,0,0
"[""How do I know what the failure was? There doesn't seem to be a way for me to see what the errors were. It built fine for me.""]",9.428750243059697e-06,0.9999217310531738,0,0,0,6.0398849573575796e-05,0
['@ritu-p Have you had a chance to take a look at the comment here about basicConsume? https://github.com/Netflix/conductor/pull/1063#issuecomment-477244947'],0.7234560363466032,0.005463217921059382,0.00016729932243160324,0.27083846660703403,0,0,0
[],0,0,0,0,0,0,0
"['@ritu-p Looks good to me. Please address the above comment on `setUnackTimeout`, we should be good to go. Thanks for your contribution ðŸ‘\x8d \\r\\n\\r\\n@jkaipa Do you have anything else to add?']",0.28499125026765837,0.7147972092095665,0,0,0,0,0
"['Hi @ritu-p @mekahell \\r\\nI have been using this ampq feature and i found an issue declaring an amqp queue in an event handler.\\r\\nAs part of my workflow definition, I created an event-handler to complete a WAIT task and set the event queue to be ""amqp:some_queue_name"". After starting a workflow i noticed that after a message was sent to this queue, the message was consumed but the event-handler action was not executed.\\r\\nAfter debugging, i found out that after the message is received, conductor is not able to find the event-handler because internally it is stored as ""amqp_queue:some_queue_name"".Since the queue type strings are not the same no handler is found and no action is executed. (BTW if i use amqp_exchange it works).\\r\\nI took a look at the code changes in the PR and i saw that the StringMapkey ""amqp_queue""\xa0 was changed to ""amqp"". \\r\\nIs there any workaround for this issue? is it possible to rename the StringMapKey back to ""amqp_queue"".\\r\\nThanks']",0.00014006499403154286,0.9995385745095009,0,1.437383525935173e-05,0.00028734010757485795,0,0
"['Actually, after looking at it further - maybe PR #1658 is a better, cleaner solution than mine. I am thinking about closing this PR. Thoughts?']",0.1027481942468628,0.10325741848380296,0,0,0.008530329413452541,0.7842343872368865,0
"[""Sorry for the multiple comments. I just tested the PR #1658 change and it doesn't handle terminating the subworkflow if there is one. So I am stuck trying to figure out what that PR does that mine does not. \\r\\n\\r\\n@kishorebanala can you elaborate? do we need both PR's? I don't know what mine is missing that causes yours to be needed?""]",0.0011359019204983073,1.5450797976251638e-06,0,0,0,0,0
"[""@kishorebanala Your use case is opposite of mine. If the parent workflow has a terminate task and it has a sub-workflow, that sub-workflow is not handled properly, i.e. tasks in it are still SCHEDULED. I am going to attach a sub-workflow (SIO_ETD_TERMINATE_SUBWF) and a parent workflow (SIO_ETD_TERMINATE_WF). If you start the parent workflow, then complete the 'basicJava0' task you will see the results. My change takes care of handling the sub-workflow, not sure if it is the best solution but it works. LMK if you see differently and we will compare notes. Actually, what is the best way to upload JSON files? I tried to attach and I guess you can only attach images? Just tried a .tar file as well as .zip as well as multiple .txt files and got this error in all cases:Something went really wrong, and we can't process that file. Try again.Can I email them to you? Basically, the sub-workflow just contains one WAIT task.""]",0.038685957503538655,0.4650550933920592,0,0.012834402732795817,0,0.4794113412912502,0
"[""Is this ever going to be merged? This is the second time, while waiting for it to be merged, some other change came in and made me do everything all over because it changed the underlying code. If it is going to be merged i will make my changes again. If not, please let me know so i don't have to do it again. I do believe this is a necessary change.""]",0.006478887276191876,0.019969970675163165,0.0035028197219271213,0,0.9698296611182765,0,0
"['Hi @kensou97 ,\\r\\nReally nice work. Even we are facing this issue in our environment.\\r\\nHave you tried considering [WorkflowSweeper](https://github.com/Netflix/conductor/blob/master/core/src/main/java/com/netflix/conductor/core/execution/WorkflowSweeper.java)?\\r\\nIt is not helpful for use because while doing redis.pop we are facing [issue](https://github.com/Netflix/conductor/issues/1595).\\r\\nAlso, I feel in case of the environment having short-lived workflows ~ seconds and long-lived workflows ~days, this approach will clean both together. Instead, I feel we should add the variable **workflow.cleaner.expire.seconds** in the workflow definition \xa0 \\r\\n@mudit3774 . This is important for us.']",0.229464969379802,0,0,0.01709856050518968,0.6654165656038727,0.0842226155978516,0
[],0,0,0,0,0,0,0
[],0,0,0,0,0,0,0
[],0,0.12845212656210414,0,0,0,0,0
['This PR seems to undo the work done in #1280. @s50600822 Can you please comment on these changes?'],5.848489746779081e-05,0.0009058199521333697,0,8.59731946854644e-05,0,0,0
"[""> This PR seems to undo the work done in #1280. @s50600822 Can you please comment on these changes?\\r\\n\\r\\nOne small difference, i just fixed it by removing 'IF NOT EXISTS' syntax. Mysql DDL can't support 'IF NOT EXISTS' syntax, but it works fine for miradb, and the syntax for #1280 is also for miradb.""]",0.14717362010364915,0.8519189038139506,0,0,0.00014908871895325182,0.0006446637467324209,0
"[""> > This PR seems to undo the work done in #1280. @s50600822 Can you please comment on these changes?\\r\\n> \\r\\n> One small difference, i just fixed it by removing 'IF NOT EXISTS' syntax. Mysql DDL can't support 'IF NOT EXISTS' syntax, but it works fine for miradb, and the syntax for #1280 is also for miradb.\\r\\n\\r\\noh, why part of my syntax is for miradb only ? Also migration script need to be idempotent so you can't just remove `if exists`.""]",0.001678754717507039,0.011767606904563131,0,0,0.9863676980319205,6.348493019463177e-05,0
"['Hey @kishorebanala, when do you think we can get this in ?']",8.769777758616387e-05,0,0.9994261631074028,0,0,0,0
"['Hey @apanicker-nflx, @kishorebanala \\r\\n\\r\\nIs there anything else I can do to get this PR merged ?\\r\\n\\r\\nBR, Maros']",0.9720620977386115,0.027534706926390606,0,0,5.35351023779715e-05,0.00025869649949507474,0
[],0,0.09308855821962979,0,0,0,0,0
['@manan164 @rickfish Are we good to merge here?'],0.9499416075628132,0.027341770259053835,0,0.005930544197185951,0,0.015095871245495322,0
"[""This would be a difficult test case to add as it involves having one of the loopover SIMPLE tasks time out and then polling and completing that task only after it has timed out the first time in the first iteration. Do you think it is worth that? Since it is a bug fix, wouldn't the fact that it doesn't break the existing do-while test cases be enough?""]",0.0026225976052183563,0.669559999161522,0,0,0.2830162676864483,0.043269780394288304,0
"[""@apanicker-nflx thank you. If I wanted to attach the workflow/subworkflow metadata to this PR so you know the specific scenario I use to test this issue, how would I do that? I have tried to use the 'Attach files by dragging : dropping, selecting or pasting them' link but it always gives me an error.""]",0.0015418550647346065,0.00034417872021293557,0,0.9483919431778991,0,0.049549981082117854,0
"['So that issue ( #1696 )is all about the UI, right? The DO_WHILE task is working as expected - just not being displayed on the UI, right?']",0.00012065027338032839,0.9997762237016518,0,2.3179159046075825e-05,7.263795330031299e-05,0,0
['@apanicker-nflx - Is this issue fixed and merged to master? I am also seeing this issue.\xa0 I merged the changes from Netflix master on 01-Sep-2020.\\r\\n'],0.10776269908559356,0.1975228510134341,0.6394908667027129,0.044760698061742654,0,0,0
['@tjasko Have you added these changes in your code base?'],0.9636144138692359,0.03617227635889409,0,7.396888693477646e-05,0,0,0
"['I tried reproducing the issue with the DECISION task in our test environment and am unable to do so. Can you provide some details about your setup - persistence, queue, lock implementation etc. ? Thank you.']",0.0017799838282005578,0.9943750893844581,0.0015802903231403535,0,0,0.0011942976583262143,0
"[""Hey @mdepak, Just to confirm, are the `workflow_execution` and `workflow_completed `'s count metrics being compared at same cadence? Say per second?""]",0,0.040232795801355525,0.6869635946086026,0.2604487172324583,0,0.011345130022957596,0
['@apanicker-nflx Can you please review this? This PR is expected to solve problems related to a couple of use cases in archiving workflows. Thanks for your help!'],0.0990492279912206,0.8776417659963464,0,0,0.022292483948407955,0.0005586563680714029,0
"[""@kishorebanala\xa0 thx, copying my reply> Hey @kishorebanala , thx for the review. The reason for the above is that there is only a NoopLocking strategy utilized by default (in ExecutionLockService). Correct ?>> Which means that the solution I proposed still requires a real locking strategy. However it would be sufficient to have a localOnly locking strategy (something based on pure Java semaphore) that does not require persistence... As long as I use the localOnly distribution strategy with it.>> What I will do is:>> - Add a localOnly locking provider (that can handle locking inside a single node)> - Update the docs>> What do you think ? I didn't realize the default locking is implemented by NoopLock... UPDATE: I have added the LocalOnlyLocking provider... which should solve the race condition in a single node or in a cluster node with localOnly sharding for dyno queues. Also I think a LocalOnlyLocking provider could be used as the default instead of Noop ...""]",0.03021687910415906,0.6879428922118315,0,0,0.16041552483263763,0.12035163854668447,0
['@kishorebanala rebased and fixed the comments. \\r\\n\\r\\nOne additional question: Should we want make the LocalOnlyLock default ? Instead of Noop ?'],0.6620994683679035,0.06076204164652811,0,0,0.2765300179217738,0,0
[],0,0,0,0,0,0,0
"['Hi @kishorebanala, any update on the review?']",0.025448784434864022,0.0035656746513665813,0.9664715440819819,0.0032001359042505098,0,0,0
[],0,0,0,0,0,0,0
['@mactaggart Can you please help review this PR? Thanks\\r\\n'],0.9946176182035521,0.005297787491586794,0,0,0,0,0
"['@ritu-p \\r\\nHi, i opened this PR for the issue we talked about, when do you think it will be merged?\\r\\nThanks']",0,0,0.00012444533684016797,0,0,0,0
"['Hey @ritu-p , being an active contributor to AMQP module, does this PR looks good to you?']",1.4518701223291497e-05,6.491907913696808e-05,0,0,0,0,0
['@apanicker-nflx Added tests. Do you think it is better to move out `com.netflix.conductor.server.resources.HealthCheckResource` from `jersey` module into a dedicated module ?'],0.03026206896574695,0.9644088500260936,0,0.005104677513887174,0.0001331855885207598,0,0
"[""@apanicker-nflx Thank you for review. There is an issue where the execution history is not automatically cleared after executing the current eventExecution. Is there any way to improve it? I'm trying to develop eventExecution History Delete api, so please check if there's any other way.""]",0.005299406212912565,0.9944361488726702,0,5.496609595440292e-05,0.00012147148671104999,0,0
"['@kishorebanala Oh, nice. It is much cleaner.\\r\\n\\r\\nSo does this mean my PR can get merged?']",0.06169029831879209,0.9358726494885832,0,0,0,0.0017867416949626362,0
"[""@kishorebanala I have added a test case for this. *Please* merge this into the next release as I am having to constantly do special merges so that my code doesn't get lost. Unfortunately I don't know how to run these spock tests. How do I run them to test locally?""]",0.3202516455144727,0,1.0265795645253347e-05,0,0,0.6797181717706081,0
"['@apanicker-nflx , Hi, can this be merged into next version?']",0.5980534785599655,0.39434036975071435,0,0.004160104852910683,0,0.0016390474976305273,0
['@mactaggart @mashurex Can you please help with reviewing this PR? Thanks'],0.9990248128043906,0.0009265894229044364,0,0,0,0,0
['@ritu-p Could you please help with reviewing this PR? Thanks'],0.9699341591048166,0.02449220929400882,0,0.005256554000030573,0,0,0
['@apanicker-nflx Has the above been merged to main branch too ? How to figure out if this has been merged to main branch?'],0,0.07212482359356384,0.037032821203080456,0.030496144902403745,0,0.8326463056882382,0
['@alex-fu Thanks for the contribution. Can you please also add an integration test for this [here](https://github.com/Netflix/conductor/blob/master/test-harness/src/test/groovy/com/netflix/counductor/integration/test/DoWhileSpec.groovy). Could you also add an integration test which would handle a failure and automated retry in one of the forked branches within the do_while? @manan164 We would appreciate it if you could help with reviewing this PR.'],0.4068295000933693,0.5831566688511892,0.0001629575207528708,0,0,0.00950120829040238,0
"['Hi ,\\r\\n I have embedded the DO_WHILE in a decision task and I am facing a similar issue where the task outside the loop task is getting executed.Any timeline by which this PR will be merged?']",0.004430760673818211,0.7119652677571233,0.2792864838915117,0,0,0.0024413502782912678,0
['@alex-fu Are you available to continue working on this PR? Thanks'],0.9994924906764456,0.000314121407090373,7.235073109225246e-05,0,0,3.2126831651023144e-05,0
"['@mactaggart @rickfish Can you please help with reviewing this PR? Also, do you think a similar change would be needed in the mysql-persistence module?']",0.9987014401594435,0.001260110327933603,0,0,0,0,0
"[""@apanicker-nflx I don't see anything Postgres specific here, so we'll need to update the MySQL code too. As @rickfish mentioned, the Postgres module is based on the existing MySQL implementation, with minor pg-specific differences between them. I had originally submitted a PR that extracted common code between MySQL/Postgres into a sql-persistence module. Perhaps this approach could be revisited since it would cut down on duplicate logic?""]",0.00862027493330671,0.9913448657100972,0,4.861988730239063e-06,0,1.5142942138552427e-05,0
"[""Don't embedded task definition already accomplishes that?""]",0.0005391819901398238,0.9991533292281389,0,0,0,0.00023176978152206744,0
"[""@elisherer Looks good to me. Can you also add an integration test that verifies this task execution end-to-end please? We've been moving towards Spock based integration tests, and here's one example to get started: https://github.com/Netflix/conductor/blob/master/test-harness/src/test/groovy/com/netflix/counductor/integration/test/DecisionTaskSpec.groovy""]",0.0023674252660798897,0.9968632176141552,0,1.955213637518856e-05,0,0.0007318709919797213,0
[],0,0.0640580484290877,0,0,0,0,0
"[""> @heinrichcohn @elisherer Thank you for taking over this feature.> > I would love to know your thoughts about adding constraints to prevent misuse of this task. So we actually talked about it, seeing your comment on the last PR, and I was thinking that every user of this product will surely begin by going to the documentation. So that's why I added a warning to the docs: ```md !!!warning Use variable values with caution for payload size. Do not use large payload since these values are not externalized to the [external payload storage](../externalpayloadstorage).```I think no matter what the prevention measure will be, it might cause more bad behavior than good. Since if we put limits on the variables size (we need to check it on every step, because it gets changed), the limits can go over size of a single value. limit on the amount of variables. And considering edge cases; what happens when a limit is changed (for the worst) and there are workflows that go over the limit? If at all, we could plan to move the variables values to the external storage as well but that defeats the purpose. It suppose to be simple small values to help with the orchestration. for us it is useful in failure workflow to understand what have been done already to setup the cancellation.""]",0.016046428139478406,0.7325538686322689,0,0,0.058381419442664895,0.1913592552704035,0
"[""Hey @elisherer & @heinrichcohn, thanks for picking up this long awaited feature.\\r\\n\\r\\nWhile documentation definitely helps, we could still run into a situation where setVariables is called enough number of times, knowingly or accidentally to become a large payload blob. This could in turn cause unforeseen issues in Persistence layer, for eg., wide rows in Cassandra, which we'll have limited control over.\\r\\n\\r\\nHow about checking the variables hashmap size in SetVariable's `execute` method, everytime this task is executed? I.e We shall limit max size to a configurable value defaulting to 256KB, and reject any updates to this hashmap over this limit by failing the task.""]",0,0,0,0,0.0017126395535911497,0.9982665866992374,0
"['OK, should we add that check to the LAMBDA task as well? (Since it will be possible to set variables from there too)']",0.0013305171203808067,0.9955456491793372,0,0.00014418952181566915,0,0.002796939486894803,0
"['Hi @mdepak , \\r\\nThanks for pointing out. \\r\\nAre you using clustered redis?\\r\\nBut for the happy case also we see that the message is not removed from .MESSAGE.HTTP even after successful execution. Messages get piled up in high throughput scenario. This is the same behaviour for all other queues also.']",0.0013060661481301594,0.998610492660511,0,0,3.1565146655897665e-05,2.5354609757030124e-05,0
"[""@manan164 We use the Redis cluster for our deployment. `HTTP` is an async system task and they are polled also polled and executed using SystemTaskExecutor and hence it is applicable for HTTP system task as well leading to a pile-up of messages in `*.MESSAGE.HTTP` hash. When the task is polled by the task workers' clients, it is acknowledged by the client and thus corresponding message payloads are removed. In the deprecated `WorkflowTaskCoordinator` the tasks are acknowledged once the task is received. However, in the `TaskRunnerConfigurer` once the task is polled it is not acknowledged and that could lead to a similar problem related to non-system tasks with RedisDynoQueues. @apanicker-nflx\xa0 Can you please shed some light on this problem with respect to the new `TaskRunnerConfigurer` client?""]",0,0,0.9813699660142418,0.002535435149659239,0.0015927812133761095,0.013774576066340546,0
['@mdepak +1. Can you also add this to es6-persistence module to keep both the modules consistent please?'],0.9255127182793121,0.07403243285285807,0,0.0002655864920236542,0,8.949399767645217e-05,0
['@apanicker-nflx my build failed because LoggingMetricsModuleTest verify() did not pass its test. This has nothing to do with my change as far as I can tell. What should I do?'],0.0006805787628191625,0.9992579491560042,0,0,4.344047273136073e-05,0,0
['@mactaggart @mashurex Could you please help with reviewing this pull request? Thanks'],0.9992633056326417,0.0006894330257269365,0,0,0,0,0
[],0,0,0,0,0,0,0
"['@apanicker-nflx Could you please review my additions? I would also like to add another implementation for the `SemaphoreDAO` that implements a ""fair semaphore"" ([read more](https://redislabs.com/ebook/part-2-core-concepts/chapter-6-application-components-in-redis/6-3-counting-semaphores/6-3-2-fair-semaphores/)) for when setting up Conductor in HA and the clocks on different nodes Conductor is running on are not synchronized and I\'m unsure of how to get an instance of the configuration here https://github.com/Netflix/conductor/blob/d4c550f38020ba58b312cf2299361af294ebd3f0/redis-persistence/src/main/java/com/netflix/conductor/dao/RedisWorkflowModule.java#L31-L36 to make this configurable by the user ([in my repo](https://github.com/TwoUnderscorez/conductor/blob/8dc12c76c4f07f0d27c1a5574c96f48b5453535f/redis-persistence/src/main/java/com/netflix/conductor/dao/RedisWorkflowModule.java#L42)). I\'ll be glad if you could point me in the right direction because this is basically my first time writing anything in Java.']",0.005786843500747613,0.9554924088710335,0,0.00023191305951538816,0,0.03841805298681126,0
['@mashurex @jvemugunta @demichej Could somebody please review this?\\r\\nThanks!'],0.9992542565050018,0.0007281019342465327,0,5.754519568428423e-06,0,0,0
"['Hey @TwoUnderscorez, Can you provide more details about how this ties together with [Task concurrent execution limits ](https://netflix.github.io/conductor/configuration/taskdef/#task-concurrent-execution-limits) please?']",2.0826777904292926e-05,1.2696984927103387e-05,0,0,0,0.9999585627785453,0
"[""> @kishorebanala I'm not entirely sure what you mean by how it ties together, but the order of checks in `exceedsInProgressLiint` are as follows:\\r\\n> \\r\\n> 1. `TaskDef` concurrent execution limit\\r\\n> 2. `WorkflowTask` execution limit (what I have added)\\r\\n> 3. `TaskDef`rate limit check\\r\\n>\xa0 \xa0 Checks 1 and 2 are completely separate checks.\\r\\n\\r\\n@TwoUnderscorez Given that Conductor already provides Task Concurrent execution limits and Task rate limits which is currently in use, how does this new addition fit into to the existing terminology? How can a new user discern between all the concurrency limit constructs available?\\r\\n\\r\\nCan you provide a concrete example when the existing concurrency limits wouldn't be helpful, and what additional use cases this new feature would help with please?""]",2.8917026039606382e-05,0.9999633307373339,0,0,0,0,0
['@kishorebanala Any update here? Thanks.'],0.9564660066914629,0.005170046997901117,0.030087333793286358,0.006954458599408125,0,0,0
['Hey @mashurex @jvemugunta Can you help review these MySQL / Postgres module changes please?'],0.9997011670094755,0.00027879801469398883,0,0,0,0,0
['@demichej @jvemugunta Can you review this PR? Thanks.'],0.9997309521398686,0.00023749285954861594,0,0,0,9.428891675374078e-06,0
['Thank you for the contribution.\\r\\n\\r\\n@rickfish @mactaggart @mashurex Could you please help with reviewing this PR? Thank you.'],0.9990514740354187,0.0009246964837246015,0,0,0,0,0
"['I have a general question on the scope of the commit. If this is around setting up Flyway to do baseline migrations (which I think is a fantastic idea), why are there incoming changes to DAO classes and tests?']",0.0004939506226114213,0.9830726452389422,0,4.9074598460263576e-05,0.01626645934592381,0,0
[],0,0,0,0,0,0,0
['@Yingsheng-eroad is this still valid?'],0.907266941136676,0.00012063103119632912,0,0.09253018161077071,0,0,0
['@rickfish Can you please review this?'],0.7341510876977636,0.2655675354067443,0,0.00012592110473817522,0,0,0
"[""@marosmars, this looks good and I am glad you are using the lock/share attributes. I wanted to do that but it is in the guts of the queue dao. we have so much volume and so many polling operations that I am a little scared to introduce it into high-volume environments where we might miss race conditions and get killed in production. In any case, it looks good on the surface but I will have to dig into it heavily and actually deploy to one of our lower environments that has significant volume. I can't do that until after next week because we are all working on a production deployment on the 13th of the month. One question: why the double query for LOCK_TASKS in the processUnacks methods?""]",0.06489675217842768,0.5993346054908131,0,0,0.16320581597261735,0.14194179496830897,0
